anchor,delay_h
start,26.648611111111112
start,79.41805555555555
start,0.0
start,0.0
start,17.99888888888889
start,143.46277777777777
start,51.931111111111115
start,49.018055555555556
start,29.751944444444444
start,3.249722222222222
start,46.01111111111111
start,3.2508333333333335
start,2.5547222222222223
start,4.003888888888889
start,97.70472222222222
start,121.00027777777778
start,23.302222222222223
start,60.368611111111115
start,106.02888888888889
start,142.35361111111112
start,136.16583333333332
start,134.75027777777777
start,151.47555555555556
start,147.15805555555556
start,129.09555555555556
start,107.13777777777777
start,7.764166666666667
start,100.67305555555555
start,4.704444444444444
start,113.25305555555556
start,138.575
start,15.813333333333333
start,0.0
start,17.13222222222222
start,19.29611111111111
start,22.646944444444443
start,0.11888888888888889
start,14.79138888888889
start,22.646944444444443
start,0.11888888888888889
start,14.79138888888889
start,27.756666666666668
start,29.2225
start,16.754166666666666
start,95.6875
start,0.0
start,41.13361111111111
start,18.99861111111111
start,26.50027777777778
start,39.5225
start,15.926388888888889
start,4.5
start,52.102777777777774
start,54.54944444444445
start,26.145
start,0.5
start,0.0
start,113.6825
start,0.0
start,9.132222222222222
start,0.0
start,50.931111111111115
start,1.8877777777777778
start,11.964722222222223
start,19.163888888888888
start,15.479722222222222
start,38.96805555555556
start,3.1308333333333334
start,2.7980555555555555
start,19.18
start,2.716388888888889
start,5.5275
start,12.543888888888889
start,102.74916666666667
start,15.947222222222223
start,19.54888888888889
start,1.4744444444444444
start,166.95333333333335
start,90.71388888888889
start,0.0
start,60.463055555555556
start,96.0963888888889
start,49.51083333333333
start,38.80083333333334
start,7.216944444444445
start,1.0
start,18.975277777777777
start,23.26888888888889
start,0.0
start,8.706666666666667
start,99.06472222222222
start,58.69111111111111
start,81.07972222222222
start,25.020833333333332
start,27.611944444444443
start,0.0
start,126.88277777777778
start,68.91416666666667
start,61.57861111111111
start,13.476944444444445
start,92.44277777777778
start,102.10694444444445
start,39.85305555555556
start,42.53472222222222
start,26.455
start,9.157777777777778
start,3.0
start,2.5
start,2.5
start,158.02722222222224
start,23.50583333333333
start,70.98277777777778
start,0.0
start,74.515
start,81.26361111111112
start,71.99722222222222
start,0.0
start,91.41277777777778
start,40.02638888888889
start,12.12861111111111
start,12.393888888888888
start,1.0122222222222221
start,1.0
start,29.641666666666666
start,46.624722222222225
start,160.90416666666667
start,106.49527777777777
start,4.541666666666667
start,102.29
start,149.16722222222222
start,3.92
start,97.66944444444445
start,0.0
start,0.0
start,17.0
start,147.7111111111111
start,126.9263888888889
start,20.767222222222223
start,16.04
start,5.85
start,69.31611111111111
start,10.591944444444444
start,133.3863888888889
start,116.73611111111111
start,14.733333333333333
start,146.1063888888889
start,124.32638888888889
start,67.80222222222223
start,31.788888888888888
start,76.64138888888888
start,77.68083333333334
start,0.5
start,24.349166666666665
start,165.1263888888889
start,127.24111111111111
start,1.0
start,11.547222222222222
start,23.566111111111113
start,28.583055555555557
start,98.26388888888889
start,21.231666666666666
start,22.758055555555554
start,41.81666666666667
start,51.26916666666666
start,27.093611111111112
start,1.0
start,10.179166666666667
start,71.41
start,0.0
start,0.0
start,143.65194444444444
start,97.79444444444445
start,55.73861111111111
start,56.49305555555556
start,133.68666666666667
start,97.47611111111111
start,47.23861111111111
start,0.5
start,26.16583333333333
start,149.2927777777778
start,136.05527777777777
start,116.63916666666667
start,95.8275
start,74.36638888888889
start,45.757222222222225
start,0.0
start,87.69277777777778
start,20.219166666666666
start,0.0
start,49.38305555555556
start,1.0
start,106.44722222222222
start,81.06138888888889
start,57.735277777777775
start,43.66833333333334
start,19.165555555555557
start,0.5
start,150.62527777777777
start,142.89527777777778
start,16.419722222222223
start,1.0
start,148.68583333333333
start,1.0
start,117.68055555555556
start,19.703611111111112
start,147.8238888888889
start,29.499444444444446
start,8.5
start,1.0
start,0.0
start,21.543333333333333
start,0.0
start,72.03194444444445
start,49.479166666666664
start,14.229444444444445
start,0.0
start,88.07388888888889
start,4.5344444444444445
start,11.556666666666667
start,0.0
start,26.57888888888889
start,54.67055555555555
start,0.0
start,23.57111111111111
start,1.0
start,0.0
start,18.456944444444446
start,1.0
start,2.500277777777778
start,2.5797222222222222
start,1.5002777777777778
start,2.5
low,6.879444444444444
low,137.94694444444445
low,10.06861111111111
low,1.0
low,135.595
low,1.0
low,113.16805555555555
low,1.3594444444444445
low,25.441666666666666
low,37.8675
low,29.298055555555557
low,26.510555555555555
low,0.43166666666666664
low,0.5
low,1.5338888888888889
low,0.8611111111111112
low,0.215
low,6.080555555555556
low,0.5441666666666667
low,91.22777777777777
low,1.295
low,0.4777777777777778
low,3.5669444444444443
low,0.058611111111111114
low,0.16583333333333333
low,0.9805555555555555
low,0.41583333333333333
low,17.432777777777776
low,2.0619444444444444
low,38.46944444444444
low,2.5
low,0.14972222222222223
low,13.846111111111112
low,2.5
low,86.04916666666666
low,1.6644444444444444
low,1.5
low,74.185
low,12.976111111111111
low,137.97166666666666
low,128.56
low,120.16111111111111
low,0.0
low,17.49361111111111
low,12.338611111111112
low,0.42194444444444446
low,0.42194444444444446
low,71.38333333333334
low,139.82861111111112
low,2.1683333333333334
low,150.58388888888888
low,116.20555555555555
low,148.3863888888889
low,138.8697222222222
low,2.0
low,91.31722222222223
low,47.84361111111111
low,5.54
low,1.2966666666666666
low,123.15416666666667
low,26.186944444444446
low,123.52361111111111
low,53.408055555555556
low,22.770833333333332
low,4.942222222222222
low,1.041388888888889
low,69.39138888888888
low,52.41583333333333
low,0.44083333333333335
low,67.13527777777777
low,0.7630555555555556
low,5.996666666666667
low,2.245833333333333
low,25.47277777777778
low,4.141111111111111
low,74.37916666666666
low,1.8308333333333333
low,43.67611111111111
low,23.898055555555555
low,52.995
low,129.65944444444443
low,115.34777777777778
low,0.9252777777777778
low,1.5997222222222223
low,93.41
low,1.6752777777777779
low,145.65972222222223
low,152.38555555555556
low,73.55638888888889
low,62.99666666666667
low,1.9947222222222223
low,13.199444444444444
low,0.9438888888888889
low,87.26027777777777
low,34.75611111111111
low,1.4497222222222221
low,0.0
low,0.5505555555555556
low,28.770833333333332
low,0.25583333333333336
low,0.0
low,0.4822222222222222
low,5.473888888888889
low,39.66
low,3.681388888888889
low,40.95388888888889
low,1.211111111111111
low,0.0
low,34.44888888888889
low,0.0
low,0.0
low,10.62
low,104.16638888888889
low,0.0
low,1.0933333333333333
low,0.8175
low,5.025
low,1.0
low,1.8858333333333333
low,0.0
low,6.618055555555555
low,0.4002777777777778
low,0.0
low,118.13777777777777
